tender_id,tender_title,department,procurement_authority,category,location,state,state_code,district,tender_date,closing_date,award_date,estimated_value,awarded_value,bidder_count,winning_vendor_id,winning_vendor_name,contract_id,contract_duration,expected_completion,actual_completion,completion_delay_days,payment_amount,status,intended_tier
TND-2026-00286,"Procurement of Interactive Smart Classroom Digital Panels, Bardhaman",Information Technology & e-Gov Directorate,West Bengal Information Technology & e-Gov Directorate,IT Equipment,"Bardhaman, West Bengal",West Bengal,IN-WB,Bardhaman,2025-12-03T00:00:00.000Z,2026-01-08T00:00:00.000Z,2026-01-28T00:00:00.000Z,1918052,2015230,6,V-1015,CyberShield Systems,CNT-00286,342,2027-01-05T00:00:00.000Z,2027-01-05T00:00:00.000Z,0,1855426,Completed,MEDIUM
TND-2026-00287,"Preventive Maintenance of HT Substations and Generator Sets, Indore",Water Resources & Irrigation Dept,Madhya Pradesh Water Resources & Irrigation Dept,Maintenance Services,"Indore, Madhya Pradesh",Madhya Pradesh,IN-MP,Indore,2025-09-16T00:00:00.000Z,2025-10-08T00:00:00.000Z,2025-10-22T00:00:00.000Z,1187312,1172570,4,V-1026,Prerna Facility Services,CNT-00287,154,2026-03-25T00:00:00.000Z,,0,1160924,In Progress,LOW
TND-2026-00288,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Thane",Water Resources & Irrigation Dept,Maharashtra Water Resources & Irrigation Dept,Construction Materials,"Thane, Maharashtra",Maharashtra,IN-MH,Thane,2025-07-06T00:00:00.000Z,2025-08-08T00:00:00.000Z,2025-08-23T00:00:00.000Z,3475316,3507396,7,V-1028,Nabh Telecom & Cabling,CNT-00288,321,2026-07-10T00:00:00.000Z,,22,3336809,In Progress,MEDIUM
TND-2026-00289,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Gorakhpur",Power & Energy Transmission Board,Uttar Pradesh Power & Energy Transmission Board,Maintenance Services,"Gorakhpur, Uttar Pradesh",Uttar Pradesh,IN-UP,Gorakhpur,2025-09-14T00:00:00.000Z,2025-10-18T00:00:00.000Z,2025-11-14T00:00:00.000Z,915322,815793,6,V-1026,Prerna Facility Services,CNT-00289,218,2026-06-20T00:00:00.000Z,,0,770367,In Progress,LOW
TND-2026-00290,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Mumbai",Public Works Department,Maharashtra Public Works Department,Maintenance Services,"Mumbai, Maharashtra",Maharashtra,IN-MH,Mumbai,2025-08-08T00:00:00.000Z,2025-09-19T00:00:00.000Z,2025-10-06T00:00:00.000Z,601857,1191136,3,V-1025,Sujal Hydraulics & Water Tech,CNT-00290,228,2026-05-22T00:00:00.000Z,,0,1013057,In Progress,HIGH
TND-2026-00291,"Supply of Heavy-Duty Document Scanners and Shredders, Gwalior",Department of School Education,Madhya Pradesh Department of School Education,Office Supplies,"Gwalior, Madhya Pradesh",Madhya Pradesh,IN-MP,Gwalior,2025-08-04T00:00:00.000Z,2025-09-11T00:00:00.000Z,2025-10-01T00:00:00.000Z,516424,520942,5,V-1029,Arth Strategic Solutions,CNT-00291,363,2026-09-29T00:00:00.000Z,,0,506263,In Progress,LOW
TND-2026-00292,"Widening and Strengthening of Major District Arterial Road, Mumbai",Water Resources & Irrigation Dept,Maharashtra Water Resources & Irrigation Dept,Road & Infrastructure,"Mumbai, Maharashtra",Maharashtra,IN-MH,Mumbai,2026-01-21T00:00:00.000Z,2026-02-13T00:00:00.000Z,2026-03-04T00:00:00.000Z,10842222,10735819,5,V-3091,V-3091 Civil Consortium,CNT-00292,345,2027-02-12T00:00:00.000Z,,0,10389421,In Progress,LOW
TND-2026-00293,"Procurement of Police Patrol Utility Vehicles with GPS Equipment, Dhanbad",Urban Transport Corporation,Jharkhand Urban Transport Corporation,Vehicles,"Dhanbad, Jharkhand",Jharkhand,IN-JH,Dhanbad,2025-10-22T00:00:00.000Z,2025-11-14T00:00:00.000Z,2025-12-10T00:00:00.000Z,3409925,3050978,2,V-1032,Tricolor Paper & Stationery,CNT-00293,154,2026-05-13T00:00:00.000Z,,0,2975571,In Progress,LOW
TND-2026-00294,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Pune",Water Resources & Irrigation Dept,Maharashtra Water Resources & Irrigation Dept,Construction Materials,"Pune, Maharashtra",Maharashtra,IN-MH,Pune,2025-10-20T00:00:00.000Z,2025-11-22T00:00:00.000Z,2025-12-06T00:00:00.000Z,3858300,3378462,4,V-1039,Brahmaputra Engineering Works,CNT-00294,93,2026-03-09T00:00:00.000Z,,0,3225675,In Progress,MEDIUM
TND-2026-00295,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, North Delhi",Information Technology & e-Gov Directorate,Delhi Information Technology & e-Gov Directorate,Maintenance Services,"North Delhi, Delhi",Delhi,IN-DL,North Delhi,2025-08-26T00:00:00.000Z,2025-10-05T00:00:00.000Z,2025-10-29T00:00:00.000Z,1053642,976806,5,V-1000,Alpha Tech Solutions,CNT-00295,244,2026-06-30T00:00:00.000Z,,0,909151,In Progress,LOW
TND-2026-00296,"Construction of Bituminous Concrete Road with Drainage Culverts, Bhubaneswar",Water Resources & Irrigation Dept,Odisha Water Resources & Irrigation Dept,Road & Infrastructure,"Bhubaneswar, Odisha",Odisha,IN-OR,Bhubaneswar,2025-11-19T00:00:00.000Z,2025-12-21T00:00:00.000Z,2026-01-09T00:00:00.000Z,8384908,8063272,5,V-1028,Nabh Telecom & Cabling,CNT-00296,121,2026-05-10T00:00:00.000Z,,1,7725788,In Progress,LOW
TND-2026-00297,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Panipat",Public Works Department,Haryana Public Works Department,Maintenance Services,"Panipat, Haryana",Haryana,IN-HR,Panipat,2025-08-26T00:00:00.000Z,2025-10-02T00:00:00.000Z,2025-10-29T00:00:00.000Z,1162250,1195117,4,V-1011,Sankalp Facilities Management,CNT-00297,262,2026-07-18T00:00:00.000Z,2026-07-18T00:00:00.000Z,0,1162145,Completed,LOW
TND-2026-00298,"Design Engineering and Detailed Project Report (DPR) Preparation, Tiruchirappalli",Information Technology & e-Gov Directorate,Tamil Nadu Information Technology & e-Gov Directorate,Consulting Services,"Tiruchirappalli, Tamil Nadu",Tamil Nadu,IN-TN,Tiruchirappalli,2025-05-26T00:00:00.000Z,2025-07-04T00:00:00.000Z,2025-07-21T00:00:00.000Z,1460767,1391530,4,V-1023,Unnati Medical Technologies,CNT-00298,161,2025-12-29T00:00:00.000Z,2025-12-29T00:00:00.000Z,0,1283469,Completed,LOW
TND-2026-00299,"Annual Rate Contract for Secretariat Stationery and Printing Items, Raipur",Department of School Education,Chhattisgarh Department of School Education,Office Supplies,"Raipur, Chhattisgarh",Chhattisgarh,IN-CT,Raipur,2025-05-04T00:00:00.000Z,2025-06-06T00:00:00.000Z,2025-07-03T00:00:00.000Z,331209,339438,5,V-1018,Samarth Office Systems,CNT-00299,213,2026-02-01T00:00:00.000Z,2026-02-01T00:00:00.000Z,0,310967,Completed,LOW
TND-2026-00300,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Belagavi",Urban Transport Corporation,Karnataka Urban Transport Corporation,Vehicles,"Belagavi, Karnataka",Karnataka,IN-KA,Belagavi,2025-05-07T00:00:00.000Z,2025-06-05T00:00:00.000Z,2025-06-28T00:00:00.000Z,3950314,3732825,5,V-1029,Arth Strategic Solutions,CNT-00300,300,2026-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,0,3425761,Completed,LOW
TND-2026-00301,"Annual Rate Contract for Secretariat Stationery and Printing Items, Mumbai",Rural Development Authority,Maharashtra Rural Development Authority,Office Supplies,"Mumbai, Maharashtra",Maharashtra,IN-MH,Mumbai,2025-06-07T00:00:00.000Z,2025-06-29T00:00:00.000Z,2025-07-15T00:00:00.000Z,802609,486715,6,V-1022,Meridian Consultancy Services,CNT-00301,301,2026-05-12T00:00:00.000Z,,0,457714,In Progress,MEDIUM
TND-2026-00302,"Widening and Strengthening of Major District Arterial Road, South Delhi",Water Resources & Irrigation Dept,Delhi Water Resources & Irrigation Dept,Road & Infrastructure,"South Delhi, Delhi",Delhi,IN-DL,South Delhi,2025-07-05T00:00:00.000Z,2025-08-04T00:00:00.000Z,2025-08-23T00:00:00.000Z,8481266,10205259,5,V-1002,Zenith Power Systems,CNT-00302,176,2026-02-15T00:00:00.000Z,,11,9620881,In Progress,MEDIUM
TND-2026-00303,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Kolkata",Water Resources & Irrigation Dept,West Bengal Water Resources & Irrigation Dept,Construction Materials,"Kolkata, West Bengal",West Bengal,IN-WB,Kolkata,2025-10-06T00:00:00.000Z,2025-11-02T00:00:00.000Z,2025-11-21T00:00:00.000Z,2534830,2389354,5,V-1035,MedLife BioMedical Systems,CNT-00303,362,2026-11-18T00:00:00.000Z,,0,2265091,In Progress,LOW
TND-2026-00304,"Procurement and Installation of Digital Radiography X-Ray Systems, Madurai",Health & Family Welfare Directorate,Tamil Nadu Health & Family Welfare Directorate,Medical Equipment,"Madurai, Tamil Nadu",Tamil Nadu,IN-TN,Madurai,2025-10-21T00:00:00.000Z,2025-11-28T00:00:00.000Z,2025-12-19T00:00:00.000Z,4428834,3723359,5,V-1023,Unnati Medical Technologies,CNT-00304,216,2026-07-23T00:00:00.000Z,,0,3632244,In Progress,MEDIUM
TND-2026-00305,"Supply of Heavy-Duty Document Scanners and Shredders, Panipat",Municipal Administration Directorate,Haryana Municipal Administration Directorate,Office Supplies,"Panipat, Haryana",Haryana,IN-HR,Panipat,2025-07-05T00:00:00.000Z,2025-08-08T00:00:00.000Z,2025-08-30T00:00:00.000Z,320108,320740,7,V-1013,Sanjeevani Diagnostic Equipment,CNT-00305,246,2026-05-03T00:00:00.000Z,,0,297230,In Progress,LOW
TND-2026-00306,"Widening and Strengthening of Major District Arterial Road, Karimnagar",Water Resources & Irrigation Dept,Telangana Water Resources & Irrigation Dept,Road & Infrastructure,"Karimnagar, Telangana",Telangana,IN-TG,Karimnagar,2025-12-10T00:00:00.000Z,2026-01-15T00:00:00.000Z,2026-02-11T00:00:00.000Z,10028608,9395960,6,V-1018,Samarth Office Systems,CNT-00306,97,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,0,8636638,Completed,MEDIUM
TND-2026-00307,"Preventive Maintenance of HT Substations and Generator Sets, Tirupati",Power & Energy Transmission Board,Andhra Pradesh Power & Energy Transmission Board,Maintenance Services,"Tirupati, Andhra Pradesh",Andhra Pradesh,IN-AP,Tirupati,2025-06-09T00:00:00.000Z,2025-07-19T00:00:00.000Z,2025-08-03T00:00:00.000Z,1122637,1072326,2,V-1026,Prerna Facility Services,CNT-00307,363,2026-08-01T00:00:00.000Z,,0,1074808,In Progress,LOW
TND-2026-00308,"Procurement and Installation of Digital Radiography X-Ray Systems, Prayagraj",Health & Family Welfare Directorate,Uttar Pradesh Health & Family Welfare Directorate,Medical Equipment,"Prayagraj, Uttar Pradesh",Uttar Pradesh,IN-UP,Prayagraj,2025-11-07T00:00:00.000Z,2025-12-20T00:00:00.000Z,2026-01-13T00:00:00.000Z,2731489,2615036,5,V-1038,Kalyan Heavy Machineries,CNT-00308,97,2026-04-20T00:00:00.000Z,,0,2411386,In Progress,LOW
TND-2026-00309,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Tirupati",Urban Transport Corporation,Andhra Pradesh Urban Transport Corporation,Vehicles,"Tirupati, Andhra Pradesh",Andhra Pradesh,IN-AP,Tirupati,2025-05-25T00:00:00.000Z,2025-07-06T00:00:00.000Z,2025-07-31T00:00:00.000Z,3415283,3168278,4,V-1035,MedLife BioMedical Systems,CNT-00309,128,2025-12-06T00:00:00.000Z,2025-12-06T00:00:00.000Z,0,2962973,Completed,LOW
TND-2026-00310,"Procurement of High-Performance Desktop Workstations and Peripherals, Ujjain",Information Technology & e-Gov Directorate,Madhya Pradesh Information Technology & e-Gov Directorate,IT Equipment,"Ujjain, Madhya Pradesh",Madhya Pradesh,IN-MP,Ujjain,2025-10-07T00:00:00.000Z,2025-11-13T00:00:00.000Z,2025-12-07T00:00:00.000Z,2203133,2077359,4,V-1006,Kavach Security Solutions,CNT-00310,91,2026-03-08T00:00:00.000Z,,8,1833975,In Progress,LOW
TND-2026-00311,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Gorakhpur",Public Works Department,Uttar Pradesh Public Works Department,Maintenance Services,"Gorakhpur, Uttar Pradesh",Uttar Pradesh,IN-UP,Gorakhpur,2025-12-04T00:00:00.000Z,2025-12-28T00:00:00.000Z,2026-01-23T00:00:00.000Z,889192,897904,5,V-1000,Alpha Tech Solutions,CNT-00311,257,2026-10-07T00:00:00.000Z,,0,878553,In Progress,LOW
TND-2026-00312,"Design Engineering and Detailed Project Report (DPR) Preparation, Meerut",Power & Energy Transmission Board,Uttar Pradesh Power & Energy Transmission Board,Consulting Services,"Meerut, Uttar Pradesh",Uttar Pradesh,IN-UP,Meerut,2025-08-18T00:00:00.000Z,2025-09-27T00:00:00.000Z,2025-10-24T00:00:00.000Z,1938158,1749739,4,V-1009,Drona Advisory Partners,CNT-00312,237,2026-06-18T00:00:00.000Z,,0,1596118,In Progress,LOW
TND-2026-00313,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Coimbatore",Water Resources & Irrigation Dept,Tamil Nadu Water Resources & Irrigation Dept,Construction Materials,"Coimbatore, Tamil Nadu",Tamil Nadu,IN-TN,Coimbatore,2025-12-04T00:00:00.000Z,2025-12-25T00:00:00.000Z,2026-01-13T00:00:00.000Z,4518089,4093739,3,V-1013,Sanjeevani Diagnostic Equipment,CNT-00313,213,2026-08-14T00:00:00.000Z,2026-08-14T00:00:00.000Z,0,3823240,Completed,LOW
TND-2026-00314,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Hisar",Department of School Education,Haryana Department of School Education,Construction Materials,"Hisar, Haryana",Haryana,IN-HR,Hisar,2025-10-27T00:00:00.000Z,2025-12-02T00:00:00.000Z,2025-12-20T00:00:00.000Z,2757795,3547031,4,V-1010,Nirman Materials Consortium,CNT-00314,279,2026-09-25T00:00:00.000Z,,0,3248023,In Progress,MEDIUM
TND-2026-00315,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Sambalpur",Rural Development Authority,Odisha Rural Development Authority,Office Supplies,"Sambalpur, Odisha",Odisha,IN-OR,Sambalpur,2025-09-18T00:00:00.000Z,2025-10-18T00:00:00.000Z,2025-11-11T00:00:00.000Z,428761,420177,7,V-1032,Tricolor Paper & Stationery,CNT-00315,313,2026-09-20T00:00:00.000Z,2026-09-20T00:00:00.000Z,0,388487,Completed,LOW
TND-2026-00316,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Gorakhpur",Public Works Department,Uttar Pradesh Public Works Department,Maintenance Services,"Gorakhpur, Uttar Pradesh",Uttar Pradesh,IN-UP,Gorakhpur,2025-09-03T00:00:00.000Z,2025-10-06T00:00:00.000Z,2025-10-20T00:00:00.000Z,1126047,1158917,5,V-1035,MedLife BioMedical Systems,CNT-00316,132,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,0,1133469,Completed,LOW
TND-2026-00317,"Construction of Bituminous Concrete Road with Drainage Culverts, Sambalpur",Rural Development Authority,Odisha Rural Development Authority,Road & Infrastructure,"Sambalpur, Odisha",Odisha,IN-OR,Sambalpur,2025-09-17T00:00:00.000Z,2025-10-20T00:00:00.000Z,2025-11-08T00:00:00.000Z,10043042,10011848,6,V-1001,Apex Infra Build Ltd,CNT-00317,323,2026-09-27T00:00:00.000Z,,0,9266587,In Progress,LOW
TND-2026-00318,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Ahmedabad",Police Housing & Logistics Dept,Gujarat Police Housing & Logistics Dept,Vehicles,"Ahmedabad, Gujarat",Gujarat,IN-GJ,Ahmedabad,2025-10-07T00:00:00.000Z,2025-10-29T00:00:00.000Z,2025-11-25T00:00:00.000Z,3659605,3372395,4,V-1016,Metro Transit Supplies,CNT-00318,128,2026-04-02T00:00:00.000Z,2026-04-02T00:00:00.000Z,0,3031030,Completed,LOW
TND-2026-00319,"Procurement of Ergonomic Modular Office Desks and Seating Systems, Nashik",Department of School Education,Maharashtra Department of School Education,Office Supplies,"Nashik, Maharashtra",Maharashtra,IN-MH,Nashik,2025-04-21T00:00:00.000Z,2025-05-21T00:00:00.000Z,2025-06-19T00:00:00.000Z,506006,514659,5,V-1032,Tricolor Paper & Stationery,CNT-00319,245,2026-02-19T00:00:00.000Z,,7,490764,In Progress,LOW
TND-2026-00320,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Salem",Municipal Administration Directorate,Tamil Nadu Municipal Administration Directorate,Office Supplies,"Salem, Tamil Nadu",Tamil Nadu,IN-TN,Salem,2025-09-24T00:00:00.000Z,2025-10-21T00:00:00.000Z,2025-11-13T00:00:00.000Z,555354,528418,2,V-1035,MedLife BioMedical Systems,CNT-00320,355,2026-11-03T00:00:00.000Z,,43,504620,In Progress,HIGH
TND-2026-00321,"Design Engineering and Detailed Project Report (DPR) Preparation, Bikaner",Power & Energy Transmission Board,Rajasthan Power & Energy Transmission Board,Consulting Services,"Bikaner, Rajasthan",Rajasthan,IN-RJ,Bikaner,2025-10-19T00:00:00.000Z,2025-11-09T00:00:00.000Z,2025-12-06T00:00:00.000Z,1558617,1607634,3,V-1002,Zenith Power Systems,CNT-00321,281,2026-09-13T00:00:00.000Z,2026-09-13T00:00:00.000Z,0,1507990,Completed,LOW
TND-2026-00322,"Widening and Strengthening of Major District Arterial Road, Varanasi",Water Resources & Irrigation Dept,Uttar Pradesh Water Resources & Irrigation Dept,Road & Infrastructure,"Varanasi, Uttar Pradesh",Uttar Pradesh,IN-UP,Varanasi,2025-04-14T00:00:00.000Z,2025-05-17T00:00:00.000Z,2025-06-04T00:00:00.000Z,12721914,11856282,5,V-1015,CyberShield Systems,CNT-00322,187,2025-12-08T00:00:00.000Z,,24,11497811,In Progress,LOW
TND-2026-00323,"Provisioning of Campus Wi-Fi Networking Switches and Access Points, Lucknow",Department of School Education,Uttar Pradesh Department of School Education,IT Equipment,"Lucknow, Uttar Pradesh",Uttar Pradesh,IN-UP,Lucknow,2025-11-14T00:00:00.000Z,2025-12-11T00:00:00.000Z,2026-01-06T00:00:00.000Z,1461325,1434919,2,V-1026,Prerna Facility Services,CNT-00323,122,2026-05-08T00:00:00.000Z,,72,1505894,Delayed,HIGH
TND-2026-00324,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Sambalpur",Municipal Administration Directorate,Odisha Municipal Administration Directorate,Office Supplies,"Sambalpur, Odisha",Odisha,IN-OR,Sambalpur,2025-04-06T00:00:00.000Z,2025-05-15T00:00:00.000Z,2025-06-10T00:00:00.000Z,507462,521083,7,V-1016,Metro Transit Supplies,CNT-00324,214,2026-01-10T00:00:00.000Z,2026-01-10T00:00:00.000Z,0,503808,Completed,LOW
TND-2026-00325,"Preventive Maintenance of HT Substations and Generator Sets, Gaya",Urban Transport Corporation,Bihar Urban Transport Corporation,Maintenance Services,"Gaya, Bihar",Bihar,IN-BR,Gaya,2025-08-02T00:00:00.000Z,2025-09-02T00:00:00.000Z,2025-09-30T00:00:00.000Z,745383,729425,4,V-1007,Garuda Fleet Dynamics,CNT-00325,273,2026-06-30T00:00:00.000Z,,0,683187,In Progress,LOW
TND-2026-00326,"Installation of High-Mast Solar LED Lighting Systems in Urban Sectors, Ahmedabad",Power & Energy Transmission Board,Gujarat Power & Energy Transmission Board,Electrical Equipment,"Ahmedabad, Gujarat",Gujarat,IN-GJ,Ahmedabad,2025-09-14T00:00:00.000Z,2025-10-28T00:00:00.000Z,2025-11-26T00:00:00.000Z,2991320,2726956,4,V-1034,Suryodaya Clean Energy,CNT-00326,228,2026-07-12T00:00:00.000Z,,0,2734938,In Progress,LOW
TND-2026-00327,"Procurement and Installation of Digital Radiography X-Ray Systems, Meerut",Health & Family Welfare Directorate,Uttar Pradesh Health & Family Welfare Directorate,Medical Equipment,"Meerut, Uttar Pradesh",Uttar Pradesh,IN-UP,Meerut,2026-01-16T00:00:00.000Z,2026-02-19T00:00:00.000Z,2026-03-21T00:00:00.000Z,2368032,2377483,5,V-1004,Pinnacle Medical Supplies,CNT-00327,259,2026-12-05T00:00:00.000Z,,0,2345306,In Progress,LOW
TND-2026-00328,"Preventive Maintenance of HT Substations and Generator Sets, Darjeeling",Information Technology & e-Gov Directorate,West Bengal Information Technology & e-Gov Directorate,Maintenance Services,"Darjeeling, West Bengal",West Bengal,IN-WB,Darjeeling,2025-12-13T00:00:00.000Z,2026-01-10T00:00:00.000Z,2026-01-26T00:00:00.000Z,958663,1458239,2,V-1026,Prerna Facility Services,CNT-00328,344,2027-01-05T00:00:00.000Z,,48,1593841,In Progress,CRITICAL
TND-2026-00329,"Consultancy Services for Environmental Impact and GIS Master Planning, Kolkata",Power & Energy Transmission Board,West Bengal Power & Energy Transmission Board,Consulting Services,"Kolkata, West Bengal",West Bengal,IN-WB,Kolkata,2025-09-15T00:00:00.000Z,2025-10-22T00:00:00.000Z,2025-11-16T00:00:00.000Z,1894398,1785860,3,V-1029,Arth Strategic Solutions,CNT-00329,235,2026-07-09T00:00:00.000Z,,0,1680249,In Progress,LOW
TND-2026-00330,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Salem",Water Resources & Irrigation Dept,Tamil Nadu Water Resources & Irrigation Dept,Maintenance Services,"Salem, Tamil Nadu",Tamil Nadu,IN-TN,Salem,2025-10-07T00:00:00.000Z,2025-11-12T00:00:00.000Z,2025-11-27T00:00:00.000Z,986496,964282,5,V-1025,Sujal Hydraulics & Water Tech,CNT-00330,169,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0,912547,Completed,LOW
TND-2026-00331,"Supply of Heavy-Duty Document Scanners and Shredders, Kozhikode",Municipal Administration Directorate,Kerala Municipal Administration Directorate,Office Supplies,"Kozhikode, Kerala",Kerala,IN-KL,Kozhikode,2025-07-13T00:00:00.000Z,2025-08-18T00:00:00.000Z,2025-09-07T00:00:00.000Z,708967,516988,5,V-1018,Samarth Office Systems,CNT-00331,361,2026-09-03T00:00:00.000Z,,0,460761,In Progress,MEDIUM
TND-2026-00332,"Construction of Bituminous Concrete Road with Drainage Culverts, Darbhanga",Public Works Department,Bihar Public Works Department,Road & Infrastructure,"Darbhanga, Bihar",Bihar,IN-BR,Darbhanga,2025-04-07T00:00:00.000Z,2025-04-30T00:00:00.000Z,2025-05-20T00:00:00.000Z,12829875,10134175,8,V-1012,Pragati Energy Grid Ltd,CNT-00332,283,2026-02-27T00:00:00.000Z,,34,10175225,In Progress,MEDIUM
